"method","simulation_config","c_value_set","confusion matrix","encounter error rate","encounter number error","event F-score","event precision","event recall","label event","number of label","number of matching event","number of prediction","pred event","segment F-score","segment precision","segment recall","total matching iou"
"crnn_crop","crop_rate_0.600_average_result",NA,"[[7.96494e+05 2.13600e+03]
 [7.07000e+02 7.06300e+03]]","0.06942949407965554","129","0.8597713967103429","0.891844997108155","0.829924650161464","[0 0 0 ... 1 1 1]","1858","1542.0","1729","[0 1 1 ... 1 1 1]","0.8324591902881725","0.909009009009009","0.767800847918252","1268.8291847041844"
"crnn_crop","crop_rate_0.600_hmm_bino_result",NA,"[[7.96533e+05 2.16700e+03]
 [6.68000e+02 7.03200e+03]]","0.1706135629709365","317","0.8755516328331863","0.9656067488643738","0.8008611410118407","[0 0 0 ... 1 1 1]","1858","1488.0","1541","[1 1 1 ... 1 1 1]","0.832238593999645","0.9132467532467532","0.764430916403957","1260.9443306693302"
"crnn_crop","crop_rate_0.600_hmm_bino_threshold_result",NA,"[[7.96524e+05 2.12800e+03]
 [6.77000e+02 7.07100e+03]]","0.17384284176533907","323","0.8759210138520483","0.9680781758957655","0.7997847147470398","[0 0 0 ... 1 1 1]","1858","1486.0","1535","[1 1 1 ... 1 1 1]","0.8344839794653921","0.9126226122870418","0.7686705076638765","1263.8446914196913"
"crnn_crop","crop_rate_0.600_hmm_gmm_result",NA,"[[790772.    938.]
 [  6429.   8261.]]","0.006458557588805167","12","0.8407127429805615","0.843445287107259","0.8379978471474704","[0 0 1 ... 1 1 1]","1858","1557.0","1846","[0 0 0 ... 0 0 0]","0.6916153878354054","0.5623553437712729","0.8980323948255245","1052.8566586767217"
"crnn_crop","crop_rate_0.600_nn_result",NA,"[[7.96509e+05 2.18200e+03]
 [6.92000e+02 7.01700e+03]]","0.059203444564047365","110","0.8563505268996118","0.8832951945080092","0.8310010764262648","[0 0 0 ... 1 1 1]","1858","1544.0","1748","[0 1 1 ... 1 1 1]","0.8300212916962385","0.910234790504605","0.762800304380911","1264.10303030303"
"crnn_crop","crop_rate_0.600_threshold_result",NA,"[[7.96494e+05 2.13600e+03]
 [7.07000e+02 7.06300e+03]]","0.06942949407965554","129","0.8597713967103429","0.891844997108155","0.829924650161464","[0 0 0 ... 1 1 1]","1858","1542.0","1729","[0 1 1 ... 1 1 1]","0.8324591902881725","0.909009009009009","0.767800847918252","1268.8291847041844"
"crnn_crop","crop_rate_0.700_average_result",NA,"[[7.96511e+05 1.83700e+03]
 [6.90000e+02 7.36200e+03]]","0.05758880516684607","107","0.8805763369354391","0.9074814391776128","0.8552206673842842","[0 0 0 ... 1 1 1]","1858","1589.0","1751","[0 1 1 ... 0 0 0]","0.8535157382180744","0.9143070044709389","0.8003043809109686","1338.9561688311683"
"crnn_crop","crop_rate_0.700_hmm_bino_result",NA,"[[7.96553e+05 1.92000e+03]
 [6.48000e+02 7.27900e+03]]","0.14531754574811626","270","0.8885664538595474","0.9641057934508817","0.8240043057050592","[0 0 0 ... 1 1 1]","1858","1531.0","1588","[1 1 1 ... 0 0 0]","0.8500525516758145","0.918254068373912","0.7912816610501141","1317.0818487068482"
"crnn_crop","crop_rate_0.700_hmm_bino_threshold_result",NA,"[[7.96536e+05 1.84100e+03]
 [6.65000e+02 7.35800e+03]]","0.14208826695371368","264","0.8928157589803013","0.966750313676286","0.8293864370290636","[0 0 0 ... 1 1 1]","1858","1541.0","1594","[1 1 1 ... 0 0 0]","0.8544884450121937","0.9171132992646143","0.7998695510381563","1329.3556582306578"
"crnn_crop","crop_rate_0.700_hmm_gmm_result",NA,"[[7.91298e+05 7.76000e+02]
 [5.90300e+03 8.42300e+03]]","0.004843918191603875","9","0.8697986577181208","0.8677021960364221","0.8719052744886975","[0 0 1 ... 1 1 1]","1858","1620.0","1867","[0 0 0 ... 0 0 0]","0.7160892667375133","0.5879519754292895","0.9156430046744212","1112.1503688785547"
"crnn_crop","crop_rate_0.700_nn_result",NA,"[[7.96523e+05 1.89800e+03]
 [6.78000e+02 7.30100e+03]]","0.0581270182992465","108","0.8780487804878049","0.9051428571428571","0.852529601722282","[0 0 0 ... 1 1 1]","1858","1584.0","1750","[0 1 1 ... 0 0 0]","0.850040749796251","0.915026945732548","0.7936732253505816","1330.086724386724"
"crnn_crop","crop_rate_0.700_threshold_result",NA,"[[7.96511e+05 1.83700e+03]
 [6.90000e+02 7.36200e+03]]","0.05758880516684607","107","0.8805763369354391","0.9074814391776128","0.8552206673842842","[0 0 0 ... 1 1 1]","1858","1589.0","1751","[0 1 1 ... 0 0 0]","0.8535157382180744","0.9143070044709389","0.8003043809109686","1338.9561688311683"
"crnn_crop","crop_rate_0.800_average_result",NA,"[[7.96515e+05 1.66800e+03]
 [6.86000e+02 7.53100e+03]]","0.043595263724434875","81","0.8918844566712517","0.9122115925717501","0.8724434876210979","[0 0 0 ... 1 1 1]","1858","1621.0","1777","[0 1 0 ... 0 0 0]","0.8648369315571888","0.9165145430205671","0.8186759430372866","1373.2875541125538"
"crnn_crop","crop_rate_0.800_hmm_bino_result",NA,"[[7.9659e+05 1.7440e+03]
 [6.1100e+02 7.4550e+03]]","0.1340150699677072","249","0.9004903374675512","0.9701678060907396","0.8401506996770721","[0 0 0 ... 1 1 1]","1858","1561.0","1609","[0 1 1 ... 1 1 0]","0.8635968722849696","0.9242499380114059","0.8104141754538536","1355.825505050505"
"crnn_crop","crop_rate_0.800_hmm_bino_threshold_result",NA,"[[7.9654e+05 1.6830e+03]
 [6.6100e+02 7.5160e+03]]","0.12755651237890203","237","0.902558206381144","0.9685379395434917","0.844994617868676","[0 0 0 ... 1 1 1]","1858","1570.0","1621","[0 1 1 ... 1 1 0]","0.8651012891344383","0.9191635073988015","0.8170453310142407","1362.3374098124093"
"crnn_crop","crop_rate_0.800_hmm_gmm_result",NA,"[[7.91868e+05 7.02000e+02]
 [5.33300e+03 8.49700e+03]]","0.007534983853606028","14","0.8816855753646677","0.8850325379609545","0.8783638320775027","[0 0 1 ... 1 1 1]","1858","1632.0","1844","[0 0 0 ... 0 0 0]","0.7379391202396978","0.6143890093998554","0.923687357321448","1141.3296650955645"
"crnn_crop","crop_rate_0.800_nn_result",NA,"[[7.96556e+05 1.72100e+03]
 [6.45000e+02 7.47800e+03]]","0.04628632938643703","86","0.8914600550964187","0.9130925507900677","0.8708288482238966","[0 0 0 ... 1 1 1]","1858","1618.0","1772","[0 1 0 ... 0 0 0]","0.8634106916060501","0.9205958389757479","0.8129144472225242","1366.6816017316014"
"crnn_crop","crop_rate_0.800_threshold_result",NA,"[[7.96515e+05 1.66800e+03]
 [6.86000e+02 7.53100e+03]]","0.043595263724434875","81","0.8918844566712517","0.9122115925717501","0.8724434876210979","[0 0 0 ... 1 1 1]","1858","1621.0","1777","[0 1 0 ... 0 0 0]","0.8648369315571888","0.9165145430205671","0.8186759430372866","1373.2875541125538"
"crnn_crop","crop_rate_0.900_average_result",NA,"[[7.96428e+05 1.51600e+03]
 [7.73000e+02 7.68300e+03]]","0.01883745963401507","35","0.8964955175224124","0.9051014810751509","0.8880516684607105","[0 0 0 ... 1 1 1]","1858","1650.0","1823","[0 1 0 ... 1 1 1]","0.8703483432455396","0.908585619678335","0.8351994782041526","1407.5002525252526"
"crnn_crop","crop_rate_0.900_hmm_bino_result",NA,"[[7.96515e+05 1.57800e+03]
 [6.86000e+02 7.62100e+03]]","0.10871905274488698","202","0.9083665338645418","0.9637681159420289","0.8589881593110872","[0 0 0 ... 1 1 1]","1858","1596.0","1656","[0 1 0 ... 1 1 1]","0.8706729121444077","0.9174190441796075","0.8284596151755625","1389.7992784992784"
"crnn_crop","crop_rate_0.900_hmm_bino_threshold_result",NA,"[[7.96471e+05 1.53700e+03]
 [7.30000e+02 7.66200e+03]]","0.10333692142088267","192","0.9091940976163451","0.9615846338535414","0.8622174381054898","[0 0 0 ... 1 1 1]","1858","1602.0","1666","[0 1 0 ... 1 1 1]","0.8711272809959638","0.9130123927550048","0.8329166213718883","1393.171103896104"
"crnn_crop","crop_rate_0.900_hmm_gmm_result",NA,"[[7.91601e+05 5.72000e+02]
 [5.60000e+03 8.62700e+03]]","0.03390742734122713","63","0.889124106906589","0.8745445080687142","0.9041980624327234","[0 0 1 ... 1 1 1]","1858","1680.0","1921","[0 0 0 ... 1 1 1]","0.7365320583966533","0.6063822309692838","0.9378193281878465","1175.368925593371"
"crnn_crop","crop_rate_0.900_nn_result",NA,"[[7.96457e+05 1.56200e+03]
 [7.44000e+02 7.63700e+03]]","0.012378902045209902","23","0.8908746276739778","0.896457765667575","0.8853606027987083","[0 0 0 ... 1 1 1]","1858","1645.0","1835","[0 1 0 ... 1 1 0]","0.8688282138794085","0.9112277771149028","0.8301989346668116","1401.8304112554108"
"crnn_crop","crop_rate_0.900_threshold_result",NA,"[[7.96428e+05 1.51600e+03]
 [7.73000e+02 7.68300e+03]]","0.01883745963401507","35","0.8964955175224124","0.9051014810751509","0.8880516684607105","[0 0 0 ... 1 1 1]","1858","1650.0","1823","[0 1 0 ... 1 1 1]","0.8703483432455396","0.908585619678335","0.8351994782041526","1407.5002525252526"
"crnn_picth_shift","shift_step_-0.500_average_result",NA,"[[7.9659e+05 2.1410e+03]
 [6.1100e+02 7.0580e+03]]","0.07965554359526372","148","0.8565022421524664","0.8935672514619883","0.8223896663078579","[1 1 1 ... 1 1 1]","1858","1528.0","1710","[1 1 0 ... 0 0 0]","0.8368508418306854","0.9203285956448037","0.7672573105772367","1284.121248196248"
"crnn_picth_shift","shift_step_-0.500_hmm_bino_result",NA,"[[7.96648e+05 2.18700e+03]
 [5.53000e+02 7.01200e+03]]","0.16630785791173305","309","0.876430877604931","0.9638476436410588","0.8035522066738429","[0 0 1 ... 1 1 1]","1858","1493.0","1549","[0 1 0 ... 1 1 1]","0.8365545215938917","0.9269001982815598","0.7622567670398956","1272.1958513708514"
"crnn_picth_shift","shift_step_-0.500_hmm_bino_threshold_result",NA,"[[7.96635e+05 2.15000e+03]
 [5.66000e+02 7.04900e+03]]","0.16953713670613563","315","0.8756248162305205","0.9650032404407","0.8013993541442411","[0 0 1 ... 1 1 1]","1858","1489.0","1543","[0 1 0 ... 1 1 1]","0.8384679433805162","0.9256730137885751","0.7662789433634091","1273.6089466089463"
"crnn_picth_shift","shift_step_-0.500_hmm_gmm_result",NA,"[[790991.    969.]
 [  6210.   8230.]]","0.005382131324004306","10","0.8451160280626012","0.8474025974025974","0.8428417653390743","[1 1 1 ... 1 1 1]","1858","1566.0","1848","[0 1 1 ... 0 0 0]","0.6963069503786116","0.5699445983379502","0.8946624633112295","1077.549399054018"
"crnn_picth_shift","shift_step_-0.500_nn_result",NA,"[[7.96601e+05 2.18200e+03]
 [6.00000e+02 7.01700e+03]]","0.07050592034445641","131","0.8552301255230126","0.8876664736537349","0.8250807319698601","[1 1 1 ... 1 1 1]","1858","1533.0","1727","[1 1 0 ... 0 0 0]","0.8345623215984777","0.9212288302481292","0.762800304380911","1282.0986291486288"
"crnn_picth_shift","shift_step_-0.500_threshold_result",NA,"[[7.9659e+05 2.1410e+03]
 [6.1100e+02 7.0580e+03]]","0.07965554359526372","148","0.8565022421524664","0.8935672514619883","0.8223896663078579","[1 1 1 ... 1 1 1]","1858","1528.0","1710","[1 1 0 ... 0 0 0]","0.8368508418306854","0.9203285956448037","0.7672573105772367","1284.121248196248"
"crnn_picth_shift","shift_step_-1.000_average_result",NA,"[[7.96656e+05 2.86700e+03]
 [5.45000e+02 6.33200e+03]]","0.15554359526372444","289","0.8217099503939306","0.8973868706182282","0.7578040904198062","[0 0 0 ... 1 1 1]","1858","1408.0","1569","[1 0 0 ... 1 1 0]","0.7877581487932321","0.9207503271775483","0.688335688661811","1145.0561688311686"
"crnn_picth_shift","shift_step_-1.000_hmm_bino_result",NA,"[[7.96745e+05 2.90300e+03]
 [4.56000e+02 6.29600e+03]]","0.24273412271259417","451","0.8324655436447167","0.9658848614072495","0.7314316469321851","[0 0 0 ... 1 1 1]","1858","1359.0","1407","[1 0 0 ... 1 1 1]","0.7894175913735816","0.9324644549763034","0.6844222198065008","1134.3372238872234"
"crnn_picth_shift","shift_step_-1.000_hmm_bino_threshold_result",NA,"[[7.96726e+05 2.89500e+03]
 [4.75000e+02 6.30400e+03]]","0.24542518837459634","456","0.8343558282208589","0.9700427960057061","0.7319698600645855","[0 0 0 ... 1 1 1]","1858","1360.0","1402","[1 0 0 ... 1 1 1]","0.7890849918638128","0.9299306682401535","0.6852918795521252","1132.2903984903983"
"crnn_picth_shift","shift_step_-1.000_hmm_gmm_result",NA,"[[791345.   1608.]
 [  5856.   7591.]]","0.07265877287405813","135","0.7986595922926557","0.8299477655252466","0.7696447793326158","[1 0 1 ... 1 1 1]","1858","1430.0","1723","[1 1 1 ... 0 0 0]","0.6704053696016956","0.5645125306759872","0.8251983911294706","967.1119218834358"
"crnn_picth_shift","shift_step_-1.000_nn_result",NA,"[[7.96674e+05 2.88600e+03]
 [5.27000e+02 6.31300e+03]]","0.1496232508073197","278","0.8167539267015707","0.8886075949367088","0.7556512378902045","[0 0 0 ... 1 1 1]","1858","1404.0","1580","[1 0 0 ... 0 0 0]","0.7872061849242471","0.922953216374269","0.6862702467659528","1146.1922799422798"
"crnn_picth_shift","shift_step_-1.000_threshold_result",NA,"[[7.96656e+05 2.86700e+03]
 [5.45000e+02 6.33200e+03]]","0.15554359526372444","289","0.8217099503939306","0.8973868706182282","0.7578040904198062","[0 0 0 ... 1 1 1]","1858","1408.0","1569","[1 0 0 ... 1 1 0]","0.7877581487932321","0.9207503271775483","0.688335688661811","1145.0561688311686"
"crnn_picth_shift","shift_step_0.500_average_result",NA,"[[7.96588e+05 2.41700e+03]
 [6.13000e+02 6.78200e+03]]","0.07427341227125941","138","0.8440469536053661","0.877906976744186","0.8127018299246501","[0 0 0 ... 1 1 1]","1858","1510.0","1720","[1 1 1 ... 0 0 0]","0.8174038809208147","0.91710615280595","0.7372540493531906","1228.8419191919188"
"crnn_picth_shift","shift_step_0.500_hmm_bino_result",NA,"[[7.96651e+05 2.45800e+03]
 [5.50000e+02 6.74100e+03]]","0.197524219590958","367","0.8551806509405793","0.960429242119383","0.7707212055974165","[0 0 0 ... 1 1 1]","1858","1432.0","1491","[1 1 1 ... 1 0 0]","0.8175864160097028","0.9245645316143191","0.7327970431568649","1222.638997113997"
"crnn_picth_shift","shift_step_0.500_hmm_bino_threshold_result",NA,"[[7.96641e+05 2.42400e+03]
 [5.60000e+02 6.77500e+03]]","0.19806243272335844","368","0.8596176821983273","0.9657718120805369","0.7744886975242196","[0 0 0 ... 1 1 1]","1858","1439.0","1490","[1 1 1 ... 1 0 0]","0.8195234063142616","0.923653715064758","0.7364930970757692","1223.2001082251081"
"crnn_picth_shift","shift_step_0.500_hmm_gmm_result",NA,"[[791073.   1095.]
 [  6128.   8104.]]","0.01829924650161464","34","0.8397609994568169","0.8475877192982456","0.8320775026910656","[0 0 0 ... 1 1 1]","1858","1546.0","1824","[0 0 0 ... 0 0 0]","0.691733174000256","0.5694210230466554","0.8809653223176432","1052.3796729005307"
"crnn_picth_shift","shift_step_0.500_nn_result",NA,"[[7.96581e+05 2.45900e+03]
 [6.20000e+02 6.74000e+03]]","0.06781485468245425","126","0.8345403899721449","0.8648960739030023","0.806243272335845","[0 0 0 ... 1 1 1]","1858","1498.0","1732","[1 1 1 ... 0 0 0]","0.8140588199770518","0.9157608695652174","0.7326883356886618","1226.6736652236652"
"crnn_picth_shift","shift_step_0.500_threshold_result",NA,"[[7.96588e+05 2.41700e+03]
 [6.13000e+02 6.78200e+03]]","0.07427341227125941","138","0.8440469536053661","0.877906976744186","0.8127018299246501","[0 0 0 ... 1 1 1]","1858","1510.0","1720","[1 1 1 ... 0 0 0]","0.8174038809208147","0.91710615280595","0.7372540493531906","1228.8419191919188"
"crnn_picth_shift","shift_step_1.000_average_result",NA,"[[7.96591e+05 4.06400e+03]
 [6.10000e+02 5.13500e+03]]","0.16092572658772875","299","0.7345624817091015","0.8050032071840924","0.6754574811625403","[0 0 0 ... 1 1 1]","1858","1255.0","1559","[1 1 1 ... 1 1 1]","0.6872323340471093","0.8938207136640557","0.5582128492227416","893.7776334776333"
"crnn_picth_shift","shift_step_1.000_hmm_bino_result",NA,"[[7.96686e+05 4.06500e+03]
 [5.15000e+02 5.13400e+03]]","0.3428417653390743","637","0.7489444624878208","0.9443079443079443","0.6205597416576965","[0 0 0 ... 1 1 1]","1858","1153.0","1221","[1 1 1 ... 1 1 1]","0.6915409482758621","0.9088334218445743","0.5581041417545385","899.4953407703408"
"crnn_picth_shift","shift_step_1.000_hmm_bino_threshold_result",NA,"[[7.96675e+05 4.02800e+03]
 [5.26000e+02 5.17100e+03]]","0.3433799784714747","638","0.7524366471734892","0.9491803278688524","0.6232508073196986","[0 0 0 ... 1 1 1]","1858","1158.0","1220","[1 1 1 ... 1 1 1]","0.694280343716434","0.9076707038792347","0.5621263180780519","902.5830391830391"
"crnn_picth_shift","shift_step_1.000_hmm_gmm_result",NA,"[[791410.   2033.]
 [  5791.   7166.]]","0.10441334768568353","194","0.7705848949460534","0.8155048076923077","0.7303552206673842","[0 0 0 ... 1 1 1]","1858","1357.0","1664","[0 0 0 ... 0 0 0]","0.646867665643618","0.5530601219418075","0.7789977171431678","932.3832759931095"
"crnn_picth_shift","shift_step_1.000_nn_result",NA,"[[7.96581e+05 4.11900e+03]
 [6.20000e+02 5.08000e+03]]","0.15069967707212056","280","0.7217694994179278","0.7858048162230672","0.667384284176534","[0 0 0 ... 1 1 1]","1858","1240.0","1578","[1 1 1 ... 0 0 0]","0.6819249614068058","0.8912280701754386","0.552233938471573","885.7050144300146"
"crnn_picth_shift","shift_step_1.000_threshold_result",NA,"[[7.96591e+05 4.06400e+03]
 [6.10000e+02 5.13500e+03]]","0.16092572658772875","299","0.7345624817091015","0.8050032071840924","0.6754574811625403","[0 0 0 ... 1 1 1]","1858","1255.0","1559","[1 1 1 ... 1 1 1]","0.6872323340471093","0.8938207136640557","0.5582128492227416","893.7776334776333"
"crnn_time_stretch","stretch_rate_0.810_average_result",NA,"[[7.96542e+05 1.97500e+03]
 [6.59000e+02 7.22400e+03]]","0.06996770721205597","130","0.8672615727830452","0.8998842592592593","0.8369214208826695","[0 0 0 ... 1 1 1]","1858","1555.0","1728","[0 1 1 ... 0 0 0]","0.8458025992272568","0.9164023848788533","0.7853027502989456","1312.0224747474745"
"crnn_time_stretch","stretch_rate_0.810_hmm_bino_result",NA,"[[7.96622e+05 2.07000e+03]
 [5.79000e+02 7.12900e+03]]","0.17007534983853606","316","0.8776470588235294","0.9675745784695201","0.8030139935414424","[0 0 0 ... 1 1 1]","1858","1492.0","1542","[0 1 1 ... 0 0 0]","0.8433193351866091","0.924883238194084","0.7749755408196544","1290.4221139971135"
"crnn_time_stretch","stretch_rate_0.810_hmm_bino_threshold_result",NA,"[[7.96589e+05 2.01000e+03]
 [6.12000e+02 7.18900e+03]]","0.1689989235737352","314","0.8783068783068783","0.9676165803108808","0.8040904198062433","[0 0 0 ... 1 1 1]","1858","1494.0","1544","[0 1 1 ... 0 0 0]","0.845764705882353","0.9215485194205871","0.7814979889118382","1295.7802308802306"
"crnn_time_stretch","stretch_rate_0.810_hmm_gmm_result",NA,"[[790982.    894.]
 [  6219.   8305.]]","0.0032292787944025836","6","0.8479312197743148","0.8465665236051502","0.8493003229278795","[0 0 1 ... 1 1 1]","1858","1578.0","1864","[0 0 0 ... 0 0 0]","0.7001643974202251","0.5718121729551088","0.9028155234264594","1088.933038417892"
"crnn_time_stretch","stretch_rate_0.810_nn_result",NA,"[[7.96572e+05 2.03200e+03]
 [6.29000e+02 7.16700e+03]]","0.07696447793326157","143","0.8681780016792612","0.9043731778425655","0.8347685683530678","[0 0 0 ... 1 1 1]","1858","1551.0","1715","[0 1 1 ... 0 0 0]","0.8434245366284201","0.9193175987685993","0.7791064246113708","1305.6036435786434"
"crnn_time_stretch","stretch_rate_0.810_threshold_result",NA,"[[7.96542e+05 1.97500e+03]
 [6.59000e+02 7.22400e+03]]","0.06996770721205597","130","0.8672615727830452","0.8998842592592593","0.8369214208826695","[0 0 0 ... 1 1 1]","1858","1555.0","1728","[0 1 1 ... 0 0 0]","0.8458025992272568","0.9164023848788533","0.7853027502989456","1312.0224747474745"
"crnn_time_stretch","stretch_rate_0.930_average_result",NA,"[[7.96581e+05 1.99400e+03]
 [6.20000e+02 7.20500e+03]]","0.05435952637244349","101","0.8708160442600277","0.8958451906659078","0.8471474703982778","[0 0 0 ... 1 1 1]","1858","1574.0","1757","[0 0 0 ... 1 0 0]","0.8464520676691729","0.9207667731629393","0.7832373084030873","1312.3264069264067"
"crnn_time_stretch","stretch_rate_0.930_hmm_bino_result",NA,"[[7.96688e+05 2.07600e+03]
 [5.13000e+02 7.12300e+03]]","0.17168998923573736","319","0.8837209302325582","0.9753086419753086","0.8078579117330463","[0 0 0 ... 1 1 1]","1858","1501.0","1539","[0 0 0 ... 1 1 0]","0.8462132462132462","0.9328182294394971","0.7743232960104359","1293.125896325896"
"crnn_time_stretch","stretch_rate_0.930_hmm_bino_threshold_result",NA,"[[7.96647e+05 2.04000e+03]
 [5.54000e+02 7.15900e+03]]","0.16792249730893433","312","0.881903642773208","0.9708926261319534","0.8078579117330463","[0 0 0 ... 1 1 1]","1858","1501.0","1546","[0 0 0 ... 1 1 0]","0.8466177861873226","0.9281732140541942","0.7782367648657462","1295.4846264846262"
"crnn_time_stretch","stretch_rate_0.930_hmm_gmm_result",NA,"[[791053.    857.]
 [  6148.   8342.]]","0.008611410118406888","16","0.8467309753483387","0.8431163287086446","0.8503767491926802","[0 0 0 ... 1 1 1]","1858","1580.0","1874","[0 0 0 ... 0 0 0]","0.7042931318333404","0.5757073844030366","0.9068376997499729","1092.0973085771784"
"crnn_time_stretch","stretch_rate_0.930_nn_result",NA,"[[7.96615e+05 2.03300e+03]
 [5.86000e+02 7.16600e+03]]","0.06081808396124865","113","0.8698306966416874","0.8979942693409743","0.8433799784714747","[0 0 0 ... 1 1 1]","1858","1567.0","1745","[0 0 0 ... 0 0 0]","0.8454958409533361","0.9244066047471621","0.7789977171431678","1308.7045815295814"
"crnn_time_stretch","stretch_rate_0.930_threshold_result",NA,"[[7.96581e+05 1.99400e+03]
 [6.20000e+02 7.20500e+03]]","0.05435952637244349","101","0.8708160442600277","0.8958451906659078","0.8471474703982778","[0 0 0 ... 1 1 1]","1858","1574.0","1757","[0 0 0 ... 1 0 0]","0.8464520676691729","0.9207667731629393","0.7832373084030873","1312.3264069264067"
"crnn_time_stretch","stretch_rate_1.070_average_result",NA,"[[7.96564e+05 2.00500e+03]
 [6.37000e+02 7.19400e+03]]","0.06297093649085038","117","0.8669074742984162","0.8960367604824814","0.8396124865446717","[0 0 0 ... 1 1 1]","1858","1560.0","1741","[1 1 0 ... 1 1 0]","0.8448620082207868","0.9186566211211851","0.7820415262528536","1313.2962481962481"
